ts,buyer,seller,price,qty,aggressor,mid_at_trade
422.600000,N14,CA,99.46,47,sell,99.485000
422.600000,N9,CA,99.44,41,sell,99.475000
422.900000,N9,N7,99.44,35,sell,99.475000
423.300000,N11,N3,99.43,29,sell,99.460000
423.400000,N11,N9,99.43,65,sell,99.460000
423.500000,N11,N4,99.43,1,sell,99.460000
423.500000,N6,N4,99.40,14,sell,99.445000
423.500000,MM,N4,99.39,50,sell,99.440000
423.500000,MM,CA,99.39,30,sell,99.435000
423.500000,N3,CA,99.35,57,sell,99.415000
423.600000,N3,N9,99.35,3,sell,99.415000
423.600000,N11,N9,99.34,82,sell,99.410000
423.600000,N13,N9,99.23,5,sell,99.355000
423.600000,N12,N12,99.48,26,buy,99.355000
423.600000,N12,MM,99.49,50,buy,99.360000
423.900000,N8,N14,99.33,21,sell,99.370000
424.000000,N8,N0,99.33,21,sell,99.370000
424.000000,N13,N0,99.23,5,sell,99.320000
424.200000,N13,N2,99.23,16,sell,99.320000
424.200000,N4,N2,99.10,75,sell,99.255000
425.800000,N5,N11,99.43,21,buy,
425.800000,N5,N9,99.43,27,buy,
425.800000,N5,N2,99.44,35,buy,
425.800000,N5,MM,99.49,12,buy,
426.300000,N6,N10,99.50,26,buy,99.490000
426.400000,N9,N10,99.50,21,buy,99.490000
426.400000,N9,N6,99.51,19,buy,99.495000
426.400000,N9,N6,99.52,17,buy,99.500000
426.700000,N0,N6,99.52,6,buy,99.500000
426.700000,N0,N13,99.53,27,buy,99.505000
426.700000,CA,N13,99.53,24,buy,99.505000
426.700000,CA,N10,99.54,55,buy,99.510000
427.400000,N2,N11,99.54,71,buy,99.510000
427.800000,N4,N9,99.49,12,sell,99.515000
427.800000,N2,N9,99.49,53,sell,99.515000
427.800000,MM,N9,99.48,15,sell,99.510000
428.200000,MM,N14,99.48,65,sell,99.510000
428.200000,N13,N14,99.48,33,sell,99.510000
428.600000,N13,CB,99.48,30,sell,99.505000
428.900000,N13,N8,99.48,2,sell,99.505000
428.900000,N3,N8,99.48,10,sell,99.505000
428.900000,N3,N10,99.48,38,sell,99.505000
429.000000,N12,CB,99.52,17,buy,99.500000
429.000000,N12,N12,99.53,23,buy,99.505000
429.000000,N12,N11,99.54,10,buy,99.510000
429.000000,N3,MM,99.48,40,sell,99.510000
429.000000,N0,MM,99.47,37,sell,99.505000
429.100000,N12,N1,99.43,54,sell,99.440000
429.300000,N12,N9,99.43,4,sell,99.440000
429.300000,N11,N9,99.42,17,sell,99.435000
429.300000,CA,N9,99.36,30,sell,99.405000
429.400000,N9,MM,99.45,3,buy,99.405000
429.400000,N9,N2,99.50,11,buy,99.430000
429.400000,N9,N11,99.54,11,buy,99.450000
429.600000,CA,N2,99.36,11,sell,99.450000
429.600000,N4,N2,99.35,15,sell,99.445000
429.600000,MM,N2,99.35,13,sell,99.445000
430.200000,N12,N4,99.38,18,sell,99.400000
430.300000,N12,N2,99.38,3,sell,99.400000
430.300000,MM,N2,99.35,44,sell,99.385000
430.500000,MM,N12,99.35,23,sell,99.385000
430.500000,CB,N12,99.33,33,sell,99.375000
430.700000,CB,N9,99.33,31,sell,99.375000
430.700000,N1,N9,99.29,44,sell,99.355000
431.300000,N13,N12,99.45,25,buy,99.370000
431.500000,N1,N10,99.29,28,sell,99.370000
431.500000,N4,N10,99.19,46,sell,99.320000
432.300000,MM,N6,99.44,26,sell,99.445000
433.000000,MM,N1,99.44,14,sell,99.460000
433.100000,CA,N6,99.48,56,buy,99.460000
433.200000,N1,N11,99.46,56,sell,99.470000
433.200000,MM,N11,99.44,40,sell,99.460000
433.200000,N14,N11,99.36,2,sell,99.420000
433.300000,CA,N6,99.48,20,buy,99.420000
433.300000,CA,N2,99.50,66,buy,99.430000
433.500000,N14,N9,99.36,35,sell,99.430000
433.600000,N0,N2,99.50,11,buy,99.430000
433.700000,CA,N2,99.50,3,buy,99.430000
433.700000,CA,CB,99.52,18,buy,99.440000
433.800000,N14,CB,99.52,54,buy,99.440000
433.800000,N14,N7,99.53,21,buy,99.445000
433.900000,N4,N7,99.53,40,buy,99.445000
433.900000,N4,N5,99.54,21,buy,99.450000
434.000000,N13,N5,99.54,12,buy,99.480000
434.000000,N13,MM,99.54,2,buy,99.480000
434.400000,CB,MM,99.54,27,buy,99.480000
434.500000,N8,MM,99.54,51,buy,99.480000
434.500000,N8,N13,99.55,42,buy,99.485000
434.600000,CB,N13,99.55,50,buy,99.485000
434.600000,CB,N2,99.56,5,buy,99.490000
435.000000,N9,N2,99.56,37,buy,99.490000
435.200000,N4,N10,99.58,43,buy,99.570000
435.200000,N4,N10,99.59,18,buy,99.575000
435.200000,N5,N10,99.59,49,buy,99.575000
435.300000,N9,N12,99.56,59,sell,99.575000
435.300000,MM,N12,99.53,28,sell,99.560000
435.500000,N7,N10,99.59,6,buy,99.560000
435.500000,N7,N12,99.60,49,buy,99.565000
435.700000,N8,N12,99.60,25,buy,99.570000
435.700000,N8,N3,99.61,31,buy,99.575000
435.700000,N8,N5,99.61,23,buy,99.575000
435.700000,N8,MM,99.63,17,buy,99.585000
436.400000,N7,N8,99.58,62,sell,99.605000
436.600000,N7,MM,99.63,30,buy,99.605000
437.000000,N7,N6,99.58,2,sell,99.605000
437.000000,N2,N6,99.54,47,sell,99.585000
437.100000,N8,MM,99.63,33,buy,99.585000
437.100000,N8,N12,99.64,16,buy,99.590000
437.100000,N8,N3,99.66,48,buy,99.600000
437.800000,N9,N13,99.59,79,sell,99.625000
437.800000,N8,N13,99.59,9,sell,99.625000
438.200000,N2,N4,99.62,29,buy,99.605000
438.200000,N2,MM,99.63,57,buy,99.610000
438.400000,N13,N11,99.62,27,buy,99.605000
438.400000,N13,MM,99.63,15,buy,99.610000
439.000000,N5,MM,99.63,8,buy,99.615000
439.000000,N5,N1,99.63,16,buy,99.615000
439.000000,N5,N9,99.67,36,buy,99.635000
439.000000,N5,N13,99.69,36,buy,99.645000
439.900000,N3,N14,99.63,12,buy,99.615000
440.000000,N7,N14,99.63,13,buy,99.615000
440.050000,CB,N14,99.63,5,buy,99.615000
440.050000,CB,CA,99.65,137,buy,99.625000
440.100000,N6,CA,99.65,5,buy,99.625000
440.100000,N6,N13,99.69,12,buy,99.645000
440.100000,N6,N6,99.69,55,buy,99.645000
440.100000,N6,N0,99.72,1,buy,99.660000
440.500000,CA,N0,99.72,43,buy,99.680000
440.800000,N11,N4,99.64,24,sell,99.680000
440.800000,N6,N0,99.72,39,buy,99.680000
440.800000,N6,N5,99.73,42,buy,99.685000
440.800000,N8,N5,99.73,25,buy,99.685000
440.900000,N5,N5,99.73,21,buy,99.685000
441.100000,MM,N11,99.71,80,sell,99.720000
441.100000,CA,N11,99.70,10,sell,99.715000
441.600000,N2,N13,99.73,27,buy,99.715000
441.800000,N7,N13,99.73,11,buy,99.715000
441.800000,N7,N1,99.73,48,buy,99.715000
441.800000,N7,N4,99.76,7,buy,99.730000
442.500000,N10,N4,99.76,4,buy,99.730000
442.500000,N10,N8,99.78,43,buy,99.740000
442.600000,N7,N8,99.78,17,buy,99.740000
442.600000,CA,MM,99.81,52,buy,99.795000
443.100000,N7,N11,99.78,30,sell,99.795000
443.100000,N8,N11,99.78,24,sell,99.795000
443.900000,N14,MM,99.81,13,buy,99.795000
444.000000,N8,MM,99.81,15,buy,99.795000
444.000000,N8,N3,99.83,20,buy,99.805000
444.000000,N14,N3,99.83,1,buy,99.805000
444.000000,N14,N7,99.83,14,buy,99.805000
444.500000,N10,N7,99.83,9,buy,99.825000
444.500000,N10,N0,99.84,10,buy,99.830000
444.500000,N10,N3,99.84,14,buy,99.830000
444.500000,N11,N3,99.84,43,buy,99.830000
445.200000,N10,MM,99.86,50,buy,99.850000
445.300000,N9,MM,99.86,26,buy,99.850000
445.400000,N11,CB,99.84,45,sell,99.850000
445.400000,N2,CB,99.82,5,sell,99.840000
445.500000,N4,MM,99.86,4,buy,99.840000
445.500000,N4,N11,99.89,39,buy,99.855000
445.500000,N4,N10,99.93,22,buy,99.875000
445.500000,N4,N9,100.04,28,buy,99.930000
445.500000,N2,CA,99.82,43,sell,99.930000
445.500000,N1,CA,99.80,42,sell,99.920000
446.300000,N0,N9,100.04,22,buy,99.980000
446.300000,N0,N8,100.08,25,buy,100.000000
446.400000,N11,N9,99.92,45,sell,100.000000
446.700000,N1,N7,100.02,20,buy,99.970000
446.700000,N11,N4,99.92,13,sell,99.970000
447.100000,N11,N5,99.92,21,sell,99.950000
447.100000,N9,N5,99.91,28,sell,99.945000
447.100000,MM,N5,99.88,38,sell,99.930000
447.100000,N7,MM,99.98,45,buy,99.930000
447.200000,N5,MM,99.98,35,buy,99.930000
447.200000,N5,N7,99.99,29,buy,99.935000
447.200000,N5,N8,100.08,35,buy,99.980000
447.800000,N1,N11,99.97,16,buy,99.955000
447.800000,N13,N11,99.97,63,buy,99.955000
448.000000,N5,N14,100.12,28,buy,100.050000
448.200000,N3,N14,100.23,26,buy,100.105000
448.300000,N14,N14,100.23,24,buy,100.105000
448.900000,N2,N5,99.99,35,sell,
449.200000,N2,N0,99.99,38,sell,
449.200000,N13,N0,99.98,25,sell,
449.200000,N11,N0,99.96,25,sell,
449.500000,N11,N3,99.96,17,sell,
449.700000,N11,N0,99.96,11,sell,
449.700000,N6,N0,99.94,27,sell,
449.700000,N6,N1,99.94,13,sell,
449.800000,N6,N5,99.94,11,sell,
449.800000,N7,N5,99.94,31,sell,
449.800000,N7,N5,99.92,26,sell,
449.900000,N7,N10,99.92,2,sell,
449.900000,N8,N10,99.91,35,sell,
449.900000,MM,N10,99.88,4,sell,
450.000000,N9,MM,99.88,49,sell,99.940000
450.200000,CB,MM,99.88,31,buy,99.875000
450.200000,CB,N14,100.00,20,buy,99.935000
450.400000,N4,N6,99.87,40,sell,99.885000
450.500000,N11,N8,99.85,24,sell,99.860000
450.600000,N2,N11,99.80,48,sell,99.835000
450.700000,N13,N2,99.79,59,sell,99.830000
450.700000,N8,N2,99.78,33,sell,99.825000
450.700000,N13,N2,99.78,7,sell,99.825000
451.200000,N9,N2,99.84,42,sell,99.855000
451.200000,N13,N2,99.78,4,sell,99.825000
451.200000,MM,N2,99.78,44,sell,99.825000
451.200000,MM,N4,99.78,12,sell,99.825000
451.600000,N2,N14,99.79,28,sell,99.830000
452.900000,N2,N9,99.79,26,sell,99.830000
452.900000,MM,N9,99.78,24,sell,99.825000
452.900000,CA,N9,99.74,15,sell,99.805000
453.200000,MM,N3,99.83,80,sell,99.850000
453.200000,CA,N3,99.74,19,sell,99.805000
453.900000,CA,N11,99.74,14,sell,99.805000
454.000000,N1,N6,99.87,32,buy,99.805000
454.000000,N1,N14,99.87,16,buy,99.805000
454.100000,CA,N6,99.74,14,sell,99.800000
454.100000,N3,N6,99.73,24,sell,99.795000
454.100000,N8,N6,99.70,55,sell,99.780000
454.200000,N9,N0,99.86,16,buy,99.780000
454.200000,N9,N14,99.87,50,buy,99.785000
454.300000,N2,N14,99.87,23,buy,99.785000
454.300000,N12,N13,99.88,34,buy,99.875000
454.300000,N12,N12,99.88,31,buy,99.875000
454.300000,N12,N13,99.89,34,buy,99.880000
454.400000,N8,N13,99.89,56,buy,99.880000
454.400000,N8,N3,99.91,3,buy,99.890000
454.600000,N2,N3,99.91,67,buy,99.890000
455.400000,N1,N3,99.91,22,buy,99.810000
455.700000,N2,N0,99.88,10,sell,99.895000
455.800000,N8,N3,99.91,3,buy,99.895000
455.800000,N8,MM,99.93,80,buy,99.905000
455.800000,N8,N14,99.94,1,buy,99.910000
456.000000,N3,N14,99.94,68,buy,99.910000
456.100000,N3,N14,99.94,4,buy,99.915000
456.100000,N3,N8,99.94,30,buy,99.915000
456.100000,N3,N6,99.99,14,buy,99.940000
456.700000,N1,N2,99.95,78,buy,99.940000
456.900000,N10,N2,99.95,12,buy,99.940000
456.900000,N10,N6,99.99,12,buy,99.960000
457.200000,N8,N6,99.99,54,buy,99.960000
457.400000,N3,N7,99.93,36,sell,99.960000
457.500000,N3,CB,99.93,35,sell,99.960000
457.600000,N3,N7,99.93,27,sell,99.960000
458.300000,N3,N7,99.91,30,buy,99.905000
458.300000,N3,N6,99.95,52,buy,99.925000
458.500000,N9,N6,99.90,41,sell,99.945000
458.500000,N14,N6,99.90,9,sell,99.945000
458.500000,N14,N8,99.90,38,sell,99.945000
458.500000,MM,N8,99.89,3,sell,99.940000
458.900000,N0,N6,99.99,12,buy,99.940000
458.900000,N0,MM,99.99,2,buy,99.940000
458.900000,MM,N3,99.89,11,sell,99.940000
459.000000,N2,MM,99.88,7,sell,99.940000
459.000000,N13,MM,99.84,73,sell,99.920000
459.100000,N13,CB,99.84,13,sell,99.920000
459.100000,N10,CB,99.81,19,sell,99.905000
459.400000,N10,N9,99.81,13,sell,99.905000
461.000000,N4,N10,99.79,18,sell,99.800000
461.200000,N4,N6,99.79,23,sell,99.800000
461.200000,N14,N6,99.77,23,sell,99.790000
461.500000,N14,N5,99.77,7,sell,99.790000
461.500000,N9,N5,99.75,57,sell,99.780000
461.600000,N9,N2,99.75,9,sell,99.780000
461.600000,MM,N2,99.74,9,sell,99.775000
462.000000,MM,CB,99.80,57,sell,99.805000
462.500000,N12,N6,99.81,14,buy,99.805000
462.500000,N12,N12,99.83,60,buy,99.815000
462.900000,N14,N12,99.83,34,buy,99.820000
462.900000,N14,N3,99.83,43,buy,99.820000
462.900000,N14,CB,99.83,16,buy,99.820000
463.300000,N10,N8,99.81,47,sell,99.820000
463.300000,MM,N8,99.80,16,sell,99.815000
463.500000,MM,N10,99.80,7,sell,99.815000
463.500000,N9,N10,99.77,56,sell,99.800000
463.500000,N11,CB,99.83,68,buy,99.800000
463.500000,N11,N12,99.84,8,buy,99.805000
463.500000,N9,N12,99.77,8,sell,99.805000
463.500000,N13,N12,99.72,15,sell,99.780000
463.500000,N5,N12,99.71,30,sell,99.775000
463.500000,N8,N12,99.70,20,sell,99.770000
463.500000,N13,N12,99.69,15,sell,99.765000
463.600000,N12,N12,99.84,67,buy,99.765000
463.600000,N12,MM,99.90,32,buy,99.795000
464.200000,N9,N6,99.89,55,buy,99.850000
464.200000,N9,MM,99.90,22,buy,99.855000
464.400000,N9,MM,99.90,26,buy,99.855000
464.400000,N9,N14,99.91,3,buy,99.860000
465.000000,N3,N4,99.86,62,buy,99.845000
465.000000,N3,N14,99.91,22,buy,99.870000
465.100000,MM,N6,99.85,61,sell,99.880000
465.100000,N10,N14,99.91,50,buy,99.880000
465.100000,N10,N11,99.91,10,buy,99.880000
465.600000,MM,CA,99.85,19,sell,99.880000
465.600000,N13,CA,99.83,23,sell,99.870000
465.600000,N14,CA,99.81,19,sell,99.860000
465.700000,N1,N12,99.83,34,sell,99.870000
466.200000,N2,N11,99.91,33,buy,99.880000
466.400000,N7,N11,99.91,33,buy,99.880000
466.800000,CA,N12,99.85,18,sell,99.875000
467.300000,CA,N9,99.85,44,sell,99.875000
467.300000,N2,N9,99.84,3,sell,99.870000
467.400000,N2,N8,99.84,47,sell,99.870000
467.400000,N2,N9,99.84,13,sell,99.870000
467.400000,N1,N9,99.83,23,sell,99.865000
467.500000,N1,N2,99.90,16,buy,99.865000
467.800000,N1,N5,99.83,17,sell,99.855000
467.900000,N1,N13,99.83,3,sell,99.855000
467.900000,N14,N13,99.83,24,sell,99.855000
467.900000,N4,N13,99.83,38,sell,99.855000
467.900000,N11,N13,99.82,26,sell,99.850000
468.200000,N8,MM,99.87,16,buy,99.845000
468.400000,N11,N6,99.82,26,sell,99.845000
468.700000,N9,MM,99.87,64,buy,99.845000
468.700000,N9,N10,99.88,16,buy,99.850000
469.000000,N0,N9,99.80,21,sell,99.840000
469.300000,N7,N14,99.82,48,sell,99.850000
469.300000,N0,N14,99.80,28,sell,99.840000
469.300000,CA,N14,99.79,14,sell,99.835000
469.400000,CA,N9,99.79,36,sell,99.835000
469.400000,N0,N9,99.78,37,sell,99.830000
469.500000,N0,N8,99.78,15,sell,99.830000
469.500000,MM,N8,99.77,44,sell,99.825000
469.800000,MM,N1,99.77,36,sell,99.825000
469.800000,N2,N1,99.76,11,sell,99.820000
469.800000,N11,N1,99.75,13,sell,99.815000
470.200000,N11,N2,99.75,29,sell,99.800000
470.200000,N9,N2,99.73,9,sell,99.790000
470.200000,N9,N8,99.85,49,buy,99.790000
470.200000,N9,N10,99.88,19,buy,99.805000
470.800000,N7,N10,99.88,31,buy,99.805000
470.800000,N7,N5,99.88,9,buy,99.805000
471.300000,MM,N0,99.76,68,sell,99.800000
471.400000,MM,N2,99.76,12,sell,99.800000
471.400000,N10,N2,99.74,36,sell,99.790000
471.700000,N6,N9,99.76,26,sell,99.800000
471.700000,N10,N9,99.74,1,sell,99.790000
471.700000,N5,N9,99.69,12,sell,99.765000
471.900000,CB,N8,99.81,10,sell,99.825000
471.900000,N5,N8,99.69,80,sell,99.765000
471.900000,N14,N8,99.68,7,sell,99.760000
472.700000,N8,N10,99.84,89,buy,99.755000
472.700000,N8,N10,99.84,4,buy,99.755000
473.100000,N10,N5,99.73,44,sell,99.785000
473.400000,N10,N10,99.84,55,buy,99.785000
473.400000,N10,N4,99.86,33,buy,99.795000
473.400000,N10,MM,99.86,8,buy,99.795000
473.600000,N14,MM,99.86,72,buy,99.795000
473.600000,N14,N5,99.88,4,buy,99.805000
473.800000,N10,N8,99.73,18,sell,99.805000
473.800000,N7,N8,99.67,15,sell,99.775000
474.100000,N1,N8,99.84,42,sell,99.860000
474.500000,N1,N0,99.84,14,sell,99.860000
474.500000,N10,N0,99.82,10,sell,99.850000
474.500000,N7,N9,99.84,60,sell,99.860000
474.500000,N10,N9,99.82,6,sell,99.850000
474.500000,N11,N5,99.88,30,buy,99.850000
474.600000,N12,N5,99.88,49,buy,99.850000
474.600000,N12,MM,99.90,18,buy,99.860000
475.000000,N10,N3,99.82,26,sell,99.860000
475.000000,N10,MM,99.90,21,buy,99.860000
475.800000,N10,N5,99.82,47,sell,99.860000
475.800000,N12,MM,99.90,37,buy,99.860000
475.900000,N9,MM,99.90,4,buy,99.860000
475.900000,N9,CA,99.91,39,buy,99.865000
475.900000,CA,N7,99.92,47,buy,99.870000
476.400000,N11,N8,99.82,35,sell,99.870000
476.400000,MM,N8,99.80,38,sell,99.860000
476.800000,N2,N7,99.92,24,buy,99.860000
476.800000,N2,N7,99.93,60,buy,99.865000
476.800000,N2,N7,99.93,11,buy,99.865000
477.000000,MM,N7,99.93,80,buy,99.905000
477.200000,N3,N11,99.95,17,buy,99.935000
477.200000,CB,N11,99.95,42,buy,99.935000
477.200000,CB,N6,99.97,1,buy,99.945000
477.300000,N2,N6,99.97,18,buy,99.945000
477.400000,N2,N6,99.97,37,buy,99.945000
477.500000,N11,N6,99.97,26,buy,99.945000
477.500000,N11,N12,99.98,16,buy,99.950000
477.500000,N11,CB,99.98,36,buy,99.950000
477.600000,N5,N0,100.03,31,buy,100.010000
477.800000,N10,N0,100.03,19,buy,100.015000
477.800000,N10,N3,100.04,61,buy,100.020000
477.900000,N9,N3,100.04,28,buy,100.020000
478.200000,N3,N8,100.08,60,buy,100.075000
478.200000,N3,N9,100.09,27,buy,100.080000
478.400000,N14,N9,100.09,22,buy,100.080000
478.900000,N7,N9,100.09,20,buy,100.080000
478.900000,N7,N12,100.10,2,buy,100.085000
479.600000,N10,N12,100.10,77,buy,100.085000
480.900000,N3,N12,100.10,13,buy,100.095000
480.900000,N3,N10,100.10,67,buy,100.095000
480.900000,N3,N5,100.10,1,buy,100.095000
481.000000,N14,N5,100.09,17,sell,100.095000
481.200000,CA,N5,100.10,20,buy,100.095000
481.300000,N14,N0,100.09,9,sell,100.095000
481.300000,N9,N0,100.07,36,sell,100.085000
481.600000,N9,N6,100.07,9,sell,100.085000
481.600000,CB,N6,100.07,30,sell,100.085000
481.800000,CB,N1,100.07,8,sell,100.085000
481.800000,N7,N1,100.07,62,sell,100.085000
482.500000,N7,N14,100.07,10,sell,100.080000
482.500000,N1,N14,100.06,66,sell,100.075000
482.500000,MM,N14,100.05,4,sell,100.070000
482.900000,N1,N11,100.08,68,buy,100.065000
482.900000,N1,CB,100.09,20,buy,100.070000
482.900000,N14,CB,100.09,28,buy,100.070000
482.900000,N14,N5,100.10,43,buy,100.075000
483.000000,MM,N1,100.05,58,sell,100.075000
483.000000,N7,N5,100.10,18,buy,100.075000
483.000000,N7,N2,100.10,58,buy,100.075000
483.000000,MM,N12,100.05,18,sell,100.075000
483.000000,N4,N12,100.05,22,sell,100.075000
483.000000,N4,MM,100.05,10,sell,100.075000
483.400000,N1,MM,100.05,70,buy,100.045000
483.400000,N1,N7,100.08,13,buy,100.060000
483.500000,N3,N9,100.05,31,buy,100.045000
483.500000,N3,N7,100.08,20,buy,100.060000
483.500000,N3,N2,100.10,16,buy,100.070000
483.500000,N3,N12,100.10,18,buy,100.070000
483.800000,N5,N11,100.04,29,sell,100.070000
483.900000,N5,N0,100.04,26,sell,100.070000
483.900000,N5,N1,100.04,7,sell,100.070000
483.900000,N8,N1,100.00,45,sell,100.050000
483.900000,MM,N1,99.95,4,sell,100.025000
484.000000,MM,N6,99.95,76,sell,99.965000
484.000000,N0,N6,99.92,9,sell,99.950000
484.500000,N11,N9,99.98,62,buy,99.950000
484.800000,N10,N1,99.97,89,sell,99.975000
485.300000,N10,N12,99.97,2,sell,99.975000
485.300000,N0,N12,99.92,39,sell,99.950000
485.400000,N7,N9,99.98,24,buy,99.950000
485.400000,N7,N2,100.04,1,buy,99.980000
485.700000,N8,N12,100.10,39,buy,100.090000
485.800000,N1,N12,100.10,30,buy,100.090000
485.800000,N1,N4,100.15,10,buy,100.115000
485.800000,N1,CA,100.16,20,buy,100.120000
485.800000,N2,N12,100.08,14,sell,100.120000
485.800000,N13,N12,100.05,47,sell,100.105000
485.800000,N0,N12,99.92,1,sell,100.040000
486.300000,N0,CA,100.16,12,buy,100.150000
486.800000,N0,CA,100.16,39,buy,100.150000
486.800000,N0,N8,100.17,21,buy,100.155000
487.200000,N10,N8,100.17,6,buy,100.155000
487.200000,N10,N6,100.23,53,buy,100.185000
487.200000,N10,MM,100.24,28,buy,100.190000
487.300000,N4,MM,100.24,52,buy,100.190000
487.500000,N7,N10,100.27,18,buy,100.255000
487.800000,N4,CB,100.24,46,sell,100.255000
488.300000,MM,N4,100.14,44,sell,100.185000
488.300000,CA,CB,100.23,33,buy,100.185000
488.500000,N7,N10,100.27,19,buy,100.250000
488.500000,N7,CA,100.27,14,buy,100.250000
488.500000,N7,N3,100.30,49,buy,100.265000
488.700000,N11,N3,100.30,37,buy,100.265000
488.700000,N11,N13,100.31,25,buy,100.270000
488.800000,N10,N13,100.31,44,buy,100.270000
488.900000,N1,N13,100.31,19,buy,100.270000
488.900000,N1,N7,100.31,61,buy,100.270000
489.000000,N11,N7,100.31,36,buy,100.270000
489.000000,N11,N9,100.32,39,buy,100.275000
489.000000,MM,N9,100.32,42,buy,100.275000
489.000000,CA,N2,100.34,12,buy,100.335000
489.000000,CA,N11,100.40,30,buy,100.365000
489.000000,CA,MM,100.43,57,buy,100.380000
489.100000,N2,MM,100.43,23,buy,100.380000
489.400000,MM,N11,100.33,38,sell,100.440000
489.400000,N5,N11,100.25,25,sell,100.400000
489.400000,N12,N11,100.21,5,sell,100.380000
489.500000,N10,N11,100.55,57,buy,100.460000
490.100000,N9,N14,100.43,47,buy,100.400000
490.300000,N1,N14,100.43,38,buy,100.400000
490.500000,N12,N14,100.43,10,buy,100.420000
490.500000,N12,N4,100.56,9,buy,100.485000
492.000000,N2,N6,100.52,51,buy,100.465000
492.000000,N2,N8,100.58,38,buy,100.495000
492.000000,N3,MM,100.41,55,sell,100.495000
492.000000,N10,MM,100.39,25,sell,100.485000
492.200000,N10,N11,100.39,53,sell,100.485000
492.400000,N10,N7,100.39,12,sell,100.485000
492.400000,CB,N7,100.37,35,sell,100.475000
492.400000,N3,N7,100.37,34,sell,100.475000
492.700000,N3,N1,100.37,27,sell,100.475000
492.700000,N3,N10,100.37,17,sell,100.475000
493.000000,N3,N7,100.37,8,sell,100.475000
493.000000,N4,N7,100.30,23,sell,100.440000
493.400000,N4,N14,100.30,63,sell,100.325000
493.400000,CA,N14,100.29,23,sell,100.320000
493.600000,CA,N9,100.29,6,sell,100.320000
493.600000,CA,N9,100.29,16,sell,100.320000
493.700000,CA,N7,100.29,35,sell,100.320000
493.700000,N1,N7,100.27,5,sell,100.310000
493.800000,N1,N4,100.27,14,sell,100.310000
493.800000,MM,N4,100.25,16,sell,100.300000
493.900000,MM,N10,100.25,64,sell,100.300000
493.900000,CB,N10,100.23,6,sell,100.290000
494.100000,CB,N0,100.23,15,sell,100.310000
494.100000,N12,N0,100.21,23,sell,100.300000
494.100000,N4,N5,100.39,21,buy,100.300000
494.200000,N2,N10,100.23,18,buy,100.220000
494.200000,N12,N8,100.21,45,sell,100.220000
494.200000,N3,N8,100.19,36,sell,100.210000
494.400000,N12,N3,100.16,21,sell,100.195000
494.400000,N2,N3,100.15,50,sell,100.190000
494.500000,N2,N6,100.15,28,sell,100.190000
494.500000,N13,N6,100.15,38,sell,100.190000
494.500000,N13,CA,100.15,52,sell,100.190000
495.000000,N1,N9,100.16,34,buy,100.145000
495.000000,N1,N5,100.21,60,buy,100.170000
495.100000,N10,N5,100.21,36,buy,100.170000
495.100000,N10,MM,100.21,54,buy,100.170000
495.300000,N10,MM,100.21,26,buy,100.170000
495.300000,N10,N0,100.22,15,buy,100.175000
495.800000,N7,N14,100.13,74,sell,100.140000
495.800000,MM,N14,100.11,24,sell,100.130000
496.200000,MM,N13,100.11,56,sell,100.130000
496.200000,N12,N13,100.09,34,sell,100.120000
497.100000,N8,N4,100.10,51,sell,100.125000
497.100000,N9,N1,100.15,74,buy,100.125000
497.100000,N9,N3,100.19,12,buy,100.145000
497.300000,N9,N3,100.19,1,sell,100.200000
497.500000,N8,N12,100.10,13,sell,100.140000
497.500000,N12,N12,100.09,20,sell,100.135000
497.900000,N8,N5,100.12,52,sell,100.150000
498.100000,N8,N0,100.12,12,sell,100.135000
498.100000,N10,N0,100.09,55,sell,100.120000
498.100000,MM,N0,100.09,12,sell,100.120000
498.200000,N10,N5,100.12,19,sell,100.135000
498.200000,MM,N5,100.09,20,sell,100.120000
498.300000,MM,N14,100.09,20,sell,100.120000
498.400000,N2,N12,100.15,28,buy,100.120000
498.600000,N12,N3,100.18,14,buy,100.135000
498.600000,N12,MM,100.19,5,buy,100.140000
498.800000,N0,MM,100.19,68,buy,100.140000
498.800000,MM,N2,100.09,19,sell,100.140000
498.900000,N7,MM,100.19,7,buy,100.140000
498.900000,N7,CB,100.21,21,buy,100.150000
499.200000,N4,CB,100.21,77,buy,100.205000
499.200000,N4,N9,100.23,18,buy,100.215000
499.200000,N6,N9,100.23,47,buy,100.215000
499.200000,N6,N12,100.23,27,buy,100.215000
499.600000,N1,N2,100.20,14,sell,100.215000
499.600000,N7,N2,100.19,44,sell,100.210000
500.000000,N4,N12,100.23,3,buy,100.225000
500.000000,N4,N3,100.25,58,buy,100.235000
500.100000,N13,N3,100.25,14,buy,100.235000
500.800000,N13,CA,100.23,44,sell,100.240000
500.900000,N13,N14,100.23,15,sell,100.240000
500.900000,N14,N14,100.22,30,sell,100.235000
500.900000,N3,N14,100.21,14,sell,100.230000
501.300000,N3,N10,100.21,28,sell,100.230000
501.400000,N13,N3,100.25,13,buy,100.230000
501.600000,N3,N8,100.21,9,sell,100.230000
501.600000,N9,N8,100.20,7,sell,100.225000
502.200000,N9,N6,100.20,58,sell,100.225000
502.300000,N9,N14,100.20,16,sell,100.225000
502.300000,N7,N14,100.19,28,sell,100.220000
502.300000,MM,N14,100.19,4,sell,100.220000
502.400000,MM,N3,100.19,47,sell,100.220000
502.400000,MM,N14,100.19,29,sell,100.200000
